REFERENCETIME,AIR_TEMPERATURE,PRECIPITATION,VISIBILITY,WIND_DIRECTION,WIND_SPEED
2019-01-25T18:30:00,-5,0.0,49061,80,3.1
2019-01-25T19:00:00,-4,0.02,45026,60,3.6
2019-01-25T19:30:00,-5,0.02,45026,80,4.1
2019-01-25T20:00:00,-4,0.0,50000,90,5.1
2019-01-25T20:30:00,-3,0.0,50000,90,5.1
2019-01-25T21:00:00,-4,0.0,49375,90,5.1
2019-01-25T21:30:00,-4,0.0,49375,90,6.2
2019-01-25T22:00:00,-3,0.02,50000,80,6.2
2019-01-25T22:30:00,-2,0.02,50000,80,6.7
2019-01-25T23:00:00,-3,0.0,50000,90,6.7
2019-01-25T23:30:00,-3,0.0,50000,70,6.7
2019-01-26T00:00:00,-3,0.0,50000,80,5.7
2019-01-26T00:30:00,-3,0.0,50000,90,6.7
2019-01-26T01:00:00,-3,0.02,50000,90,6.2
2019-01-26T01:30:00,-2,0.02,50000,100,8.2
2019-01-26T02:00:00,-3,0.0,50000,90,7.7
2019-01-26T02:30:00,-3,0.0,50000,90,6.2
2019-01-26T03:00:00,-3,0.0,50000,100,7.2
2019-01-26T03:30:00,-3,0.0,50000,100,6.7
2019-01-26T04:00:00,-3,0.03,50000,100,6.7
2019-01-26T04:30:00,-2,0.03,50000,110,6.7
2019-01-26T05:00:00,-3,0.0,50000,120,6.7
2019-01-26T05:30:00,-3,0.0,50000,140,7.7
2019-01-26T06:00:00,-3,0.0,50000,140,8.2
2019-01-26T06:30:00,-3,0.0,50000,140,8.7
2019-01-26T07:00:00,-3,0.06,50000,140,7.2
2019-01-26T07:30:00,-3,0.06,50000,120,6.7
2019-01-26T08:00:00,-3,0.0,50000,120,7.7
2019-01-26T08:30:00,-4,0.0,50000,110,7.2
2019-01-26T09:00:00,-4,0.01,37830,120,6.2
2019-01-26T09:30:00,-4,0.01,37830,130,8.2
2019-01-26T10:00:00,-3,0.04,42231,130,7.7
2019-01-26T10:30:00,-4,0.04,42231,120,6.2
2019-01-26T11:00:00,-4,0.01,41939,100,6.2
2019-01-26T11:30:00,-3,0.01,41939,100,5.1
2019-01-26T12:00:00,-3,0.03,44965,100,5.1
2019-01-26T12:30:00,-3,0.03,44965,110,5.7
2019-01-26T13:00:00,-3,0.0,48336,110,4.6
2019-01-26T13:30:00,-3,0.0,48336,100,6.2
2019-01-26T14:00:00,-3,0.0,50000,100,5.7
2019-01-26T14:30:00,-4,0.0,50000,120,6.7
2019-01-26T15:00:00,-4,0.0,50000,120,7.2
2019-01-26T15:30:00,-4,0.0,50000,130,7.2
2019-01-26T16:00:00,-4,0.06,47511,130,8.2
2019-01-26T16:30:00,-4,0.06,47511,130,6.7
2019-01-26T17:00:00,-4,0.0,50000,120,6.7
2019-01-26T17:30:00,-4,0.0,50000,110,7.2
2019-01-26T18:00:00,-4,0.03,50000,110,8.7
2019-01-26T18:30:00,-5,0.03,50000,110,7.7
2019-01-26T19:00:00,-5,0.0,50000,100,7.7
2019-01-26T19:30:00,-5,0.0,50000,100,6.2
2019-01-26T20:00:00,-5,0.0,50000,110,5.1
2019-01-26T20:30:00,-5,0.0,50000,100,5.1
2019-01-26T21:00:00,-5,0.0,50000,100,5.1
2019-01-26T21:30:00,-4,0.0,50000,110,6.2
2019-01-26T22:00:00,-4,0.0,50000,110,6.2
2019-01-26T22:30:00,-4,0.0,50000,110,7.7
2019-01-26T23:00:00,-4,0.01,50000,110,7.7
2019-01-26T23:30:00,-5,0.01,50000,110,7.2
2019-01-27T00:00:00,-4,0.0,50000,110,7.7
2019-01-27T00:30:00,-4,0.0,50000,110,7.7
2019-01-27T01:00:00,-5,0.0,50000,110,7.2
2019-01-27T02:00:00,-5,0.0,50000,90,6.7
2019-01-27T03:00:00,-4,0.05,50000,110,6.2
2019-01-27T04:00:00,-5,0.0,50000,110,6.7
2019-01-27T05:00:00,-5,0.04,50000,110,5.7
2019-01-27T05:30:00,-5,0.04,50000,100,5.7
2019-01-27T06:00:00,-5,0.0,50000,110,5.7
2019-01-27T06:30:00,-5,0.0,50000,100,6.2
2019-01-27T07:00:00,-5,0.0,50000,100,7.7
2019-01-27T07:30:00,-5,0.0,50000,100,6.7
2019-01-27T08:00:00,-5,0.0,50000,100,6.7
2019-01-27T08:30:00,-5,0.0,50000,90,6.2
2019-01-28T07:00:00,-3,0.03,50000,150,6.2
2019-01-28T07:30:00,-3,0.03,50000,140,6.7
2019-01-28T08:00:00,-3,0.0,50000,150,6.7
2019-01-28T08:30:00,-3,0.0,50000,150,6.7
2019-01-28T09:00:00,-3,0.02,50000,150,6.7
2019-01-28T09:30:00,-2,0.02,50000,150,5.1
2019-01-28T10:00:00,-2,0.0,50000,140,5.1
2019-01-28T10:30:00,-2,0.0,50000,150,4.1
2019-01-28T11:00:00,-2,0.0,50000,150,4.6
2019-01-28T11:30:00,-2,0.0,50000,160,4.1
2019-01-28T12:00:00,-2,0.01,50000,160,4.6
2019-01-28T12:30:00,-2,0.01,50000,140,3.6
2019-01-28T13:00:00,-2,0.0,48722,140,4.6
2019-01-28T13:30:00,-2,0.0,48722,140,4.6
2019-01-28T14:00:00,-2,0.0,48284,150,5.1
2019-01-28T14:30:00,-2,0.0,48284,150,5.1
2019-01-28T15:00:00,-3,0.01,50000,0,2.6
2019-01-28T15:30:00,-4,0.01,50000,40,2.6
2019-01-28T16:00:00,-3,0.0,50000,100,2.6
2019-01-28T16:30:00,-4,0.0,50000,60,2.1
2019-01-28T17:00:00,-5,0.0,50000,0,1.5
2019-01-28T17:30:00,-6,0.0,50000,0,1.0
2019-01-28T18:00:00,-5,0.03,42427,110,1.5
2019-01-28T18:30:00,-7,0.03,42427,130,2.1
2019-01-28T19:00:00,-7,0.1,40169,120,2.1
2019-01-28T19:30:00,-9,0.1,40169,70,1.5
2019-01-28T20:00:00,-8,0.0,44638,90,2.6
2019-01-28T20:30:00,-9,0.0,44638,80,2.1
2019-01-29T06:00:00,-8,0.01,50000,120,2.6
2019-01-29T06:30:00,-8,0.01,50000,130,3.1
2019-01-29T07:00:00,-9,0.01,50000,150,1.5
2019-01-29T07:30:00,-10,0.01,50000,130,2.6
2019-01-29T08:00:00,-9,0.05,50000,110,4.1
2019-01-29T08:30:00,-9,0.05,50000,110,2.6
2019-01-29T09:00:00,-9,0.06,50000,120,3.6
2019-01-29T09:30:00,-9,0.06,50000,100,3.6
2019-01-29T10:00:00,-8,0.0,46274,140,2.1
2019-01-29T10:30:00,-8,0.0,46274,100,5.1
2019-01-29T11:00:00,-6,0.0,46614,130,2.6
2019-01-29T11:30:00,-7,0.0,46614,100,3.6
2019-01-29T12:00:00,-6,0.0,50000,90,3.1
2019-01-29T12:30:00,-6,0.0,50000,110,2.1
2019-01-29T13:00:00,-6,0.0,47854,90,4.1
2019-01-29T13:30:00,-5,0.0,47854,90,4.1
2019-01-29T14:00:00,-5,0.0,50000,100,4.6
2019-01-29T14:30:00,-5,0.0,50000,100,3.6
2019-01-29T15:00:00,-6,0.0,50000,90,3.6
2019-01-29T15:30:00,-7,0.0,50000,100,3.6
2019-01-29T16:00:00,-7,0.0,50000,110,3.6
2019-01-29T16:30:00,-7,0.0,50000,110,3.6
2019-01-29T17:00:00,-7,0.03,50000,120,2.6
2019-01-29T17:30:00,-7,0.03,50000,140,2.1
2019-01-29T18:00:00,-8,0.0,50000,110,3.6
2019-01-29T18:30:00,-8,0.0,50000,100,2.1
2019-01-29T19:00:00,-8,0.0,50000,110,3.6
2019-01-29T19:30:00,-7,0.0,50000,90,4.6
2019-01-29T20:00:00,-8,0.0,50000,110,4.6
2019-01-29T20:30:00,-8,0.0,50000,90,3.1
2019-01-30T06:00:00,-10,0.0,50000,110,4.1
2019-01-30T06:30:00,-9,0.0,50000,120,3.1
2019-01-30T07:00:00,-9,0.0,50000,120,3.1
2019-01-30T07:30:00,-9,0.0,50000,120,2.6
2019-01-30T08:00:00,-9,0.0,50000,110,3.6
2019-01-30T08:30:00,-8,0.0,50000,120,3.6
2019-01-30T09:00:00,-8,0.0,50000,110,4.6
2019-01-30T09:30:00,-7,0.0,50000,130,4.1
2019-01-30T10:00:00,-7,0.0,50000,110,4.1
2019-01-30T10:30:00,-7,0.0,50000,120,4.1
2019-01-30T11:00:00,-6,0.0,50000,120,4.1
2019-01-30T11:30:00,-6,0.0,50000,100,4.1
2019-01-30T12:00:00,-5,0.0,50000,100,1.5
2019-01-30T12:30:00,-5,0.0,50000,100,3.1
2019-01-30T13:00:00,-4,0.0,50000,80,2.1
2019-01-30T13:30:00,-5,0.0,50000,100,3.1
2019-01-30T14:00:00,-5,0.0,50000,100,2.6
2019-01-30T14:30:00,-4,0.0,50000,110,3.1
2019-01-30T15:00:00,-4,0.0,25566,90,3.6
2019-01-30T15:30:00,-4,0.0,25566,90,3.6
2019-01-30T16:00:00,-4,0.0,50000,90,4.1
2019-01-30T16:30:00,-3,0.0,50000,90,4.1
2019-01-30T17:00:00,-3,0.0,50000,70,3.1
2019-01-30T17:30:00,-1,0.0,50000,70,3.1
2019-01-30T18:00:00,-1,0.0,50000,80,3.6
2019-01-30T18:30:00,-3,0.0,50000,90,3.6
2019-01-30T19:00:00,-2,0.0,50000,90,3.6
2019-01-30T19:30:00,0,0.0,50000,60,2.6
2019-01-30T20:00:00,-2,0.0,50000,60,2.1
2019-01-30T20:30:00,-1,0.0,50000,60,3.1
2019-01-30T21:00:00,0,0.0,50000,100,3.6
2019-01-30T21:30:00,-2,0.0,50000,80,2.6
2019-01-30T22:00:00,-1,0.01,50000,60,3.1
2019-01-30T22:30:00,-1,0.01,50000,70,3.6
2019-01-30T23:00:00,-1,0.0,50000,90,2.6
2019-01-31T00:00:00,0,0.0,50000,100,4.6
2019-01-31T01:00:00,0,0.0,50000,100,3.6
2019-01-31T02:00:00,0,0.0,50000,110,4.6
2019-01-31T03:00:00,1,0.0,50000,110,4.1
2019-01-31T04:00:00,1,0.03,50000,120,4.6
2019-01-31T04:30:00,1,0.03,50000,130,5.1
2019-01-31T05:00:00,0,0.01,50000,100,3.6
2019-01-31T05:30:00,0,0.01,50000,120,5.7
2019-01-31T06:00:00,0,0.02,50000,120,4.1
2019-01-31T06:30:00,0,0.02,50000,0,1.5
2019-01-31T07:00:00,0,0.0,50000,130,6.2
2019-01-31T07:30:00,0,0.0,50000,130,6.2
2019-01-31T08:00:00,0,0.02,50000,120,3.6
2019-01-31T08:30:00,1,0.02,50000,110,3.1
2019-01-31T09:00:00,0,0.01,50000,0,3.1
2019-01-31T09:30:00,1,0.01,50000,90,4.1
2019-01-31T10:00:00,0,0.0,50000,140,6.7
2019-01-31T10:30:00,0,0.0,50000,140,5.7
2019-01-31T11:00:00,0,0.0,50000,110,4.6
2019-01-31T11:30:00,0,0.0,50000,120,6.2
2019-01-31T12:00:00,0,0.02,50000,110,5.1
2019-01-31T12:30:00,0,0.02,50000,110,5.7
2019-01-31T13:00:00,0,0.0,50000,120,5.1
2019-01-31T13:30:00,0,0.0,50000,110,4.1
2019-01-31T14:00:00,0,0.03,50000,130,5.7
2019-01-31T14:30:00,0,0.03,50000,120,5.7
2019-01-31T15:00:00,-1,0.0,50000,120,5.7
2019-01-31T15:30:00,-1,0.0,50000,130,6.2
2019-01-31T16:00:00,-1,0.02,50000,120,6.7
2019-01-31T16:30:00,-1,0.02,50000,120,5.1
2019-01-31T17:00:00,-1,0.01,50000,110,5.1
2019-01-31T17:30:00,-2,0.01,50000,110,6.2
2019-01-31T18:00:00,-2,0.0,50000,100,6.7
2019-01-31T18:30:00,-2,0.0,50000,120,5.7
2019-01-31T19:00:00,-2,0.0,50000,120,6.2
2019-01-31T19:30:00,-3,0.0,50000,100,5.7
2019-01-31T20:00:00,-3,0.0,50000,140,6.7
2019-01-31T20:30:00,-4,0.0,50000,120,6.7
2019-01-31T21:00:00,-3,0.0,50000,130,9.3
2019-01-31T21:30:00,-3,0.0,50000,130,9.8
2019-01-31T22:00:00,-3,0.0,50000,120,7.7
2019-01-31T22:30:00,-3,0.0,50000,100,5.7
2019-01-31T23:00:00,-3,0.03,50000,80,5.7
2019-02-01T00:00:00,-3,0.0,50000,90,5.7
2019-02-01T01:00:00,-3,0.02,50000,80,7.2
2019-02-01T02:00:00,-3,0.0,50000,90,7.2
2019-02-01T03:00:00,-3,0.0,50000,80,5.1
2019-02-01T04:00:00,-2,0.01,50000,90,4.6
2019-02-01T04:30:00,-2,0.01,50000,0,2.6
2019-02-01T05:00:00,-2,0.0,50000,50,3.6
2019-02-01T05:30:00,-2,0.0,50000,40,3.1
2019-02-01T06:00:00,-2,0.01,50000,40,3.1
2019-02-01T06:30:00,-1,0.01,50000,0,2.1
2019-02-01T07:00:00,-1,0.0,50000,60,2.6
2019-02-01T07:30:00,-1,0.0,50000,60,3.1
2019-02-01T08:00:00,-1,0.0,50000,60,3.6
2019-02-01T08:30:00,-1,0.0,50000,90,3.6
2019-02-01T09:00:00,-1,0.04,50000,130,6.2
2019-02-01T09:30:00,-1,0.04,50000,110,5.7
2019-02-01T10:00:00,0,0.02,47196,70,3.6
2019-02-01T10:30:00,0,0.02,47196,100,4.1
2019-02-01T11:00:00,0,0.0,48876,80,3.6
2019-02-01T11:30:00,0,0.0,48876,100,5.1
2019-02-01T12:00:00,0,0.01,50000,90,4.1
2019-02-01T12:30:00,0,0.01,50000,100,4.6
2019-02-01T13:00:00,0,0.0,50000,70,5.1
2019-02-01T13:30:00,-1,0.0,50000,130,3.6
2019-02-01T14:00:00,-1,0.0,48943,130,4.1
2019-02-01T14:30:00,-1,0.0,48943,110,4.6
2019-02-01T15:00:00,-1,0.09,50000,100,5.7
2019-02-01T15:30:00,-1,0.09,50000,100,5.1
2019-02-01T16:00:00,-2,0.01,50000,100,6.7
2019-02-01T16:30:00,-2,0.01,50000,120,6.2
2019-02-01T17:00:00,-2,0.0,50000,110,6.2
2019-02-01T17:30:00,-2,0.0,50000,110,3.6
2019-02-01T18:00:00,-3,0.0,50000,110,3.1
2019-02-01T18:30:00,-4,0.0,50000,80,4.1
2019-02-01T19:00:00,-4,0.01,50000,70,4.1
2019-02-01T19:30:00,-4,0.01,50000,90,5.1
2019-02-01T20:00:00,-4,0.03,50000,70,4.1
2019-02-01T20:30:00,-4,0.03,50000,70,3.1
2019-02-01T21:00:00,-4,0.0,50000,90,4.6
2019-02-01T21:30:00,-4,0.0,50000,100,5.7
2019-02-01T22:00:00,-4,0.0,50000,90,4.1
2019-02-01T22:30:00,-4,0.0,50000,90,3.1
2019-02-01T23:00:00,-4,0.0,50000,100,3.1
2019-02-01T23:30:00,-4,0.0,50000,90,4.6
2019-02-02T00:00:00,-4,0.0,50000,90,4.1
2019-02-02T00:30:00,-4,0.0,50000,80,4.1
2019-02-02T01:00:00,-3,0.02,50000,70,4.1
2019-02-02T01:30:00,-4,0.02,50000,50,3.1
2019-02-02T02:30:00,-4,0.04,50000,80,6.2
2019-02-02T03:30:00,-4,0.0,50000,80,5.1
2019-02-02T04:00:00,-5,0.03,50000,100,5.1
2019-02-02T04:30:00,-5,0.03,50000,120,6.2
2019-02-02T05:00:00,-5,0.0,50000,90,6.2
2019-02-02T05:30:00,-5,0.0,50000,100,5.7
2019-02-02T06:00:00,-6,0.0,50000,100,4.6
2019-02-02T06:30:00,-6,0.0,50000,100,5.1
2019-02-02T07:00:00,-6,0.09,50000,70,4.6
2019-02-02T07:30:00,-6,0.09,50000,70,8.2
2019-02-02T08:00:00,-7,0.0,50000,80,6.7
2019-02-02T08:30:00,-6,0.0,50000,70,4.1
2019-02-02T09:00:00,-7,0.0,50000,70,6.2
2019-02-02T09:30:00,-7,0.0,50000,80,5.7
2019-02-02T10:00:00,-6,0.0,50000,80,5.7
2019-02-02T10:30:00,-6,0.0,50000,90,5.7
2019-02-02T11:00:00,-7,0.0,50000,90,8.7
2019-02-02T11:30:00,-6,0.0,50000,80,7.2
2019-02-02T12:00:00,-6,0.0,49505,90,5.1
2019-02-02T12:30:00,-6,0.0,49505,80,5.1
2019-02-02T13:00:00,-6,0.0,50000,90,4.6
2019-02-02T13:30:00,-6,0.0,50000,70,4.6
2019-02-02T14:00:00,-7,0.0,50000,80,5.1
2019-02-02T14:30:00,-6,0.0,50000,70,4.6
2019-02-02T15:00:00,-6,0.03,50000,100,6.2
2019-02-02T15:30:00,-6,0.03,50000,80,7.2
2019-02-02T16:00:00,-6,0.03,50000,90,6.2
2019-02-02T16:30:00,-6,0.03,50000,110,6.2
2019-02-02T17:00:00,-6,0.0,50000,80,7.7
2019-02-02T17:30:00,-6,0.0,50000,80,7.2
2019-02-02T18:00:00,-6,0.02,50000,90,7.2
2019-02-02T18:30:00,-6,0.02,50000,80,6.7
2019-02-02T19:00:00,-6,0.0,50000,80,5.1
2019-02-02T19:30:00,-5,0.0,50000,80,4.6
2019-02-02T20:00:00,-6,0.0,50000,70,4.6
2019-02-02T20:30:00,-6,0.0,50000,80,4.1
2019-02-02T21:00:00,-6,0.01,50000,40,3.1
2019-02-02T21:30:00,-5,0.01,50000,80,3.6
2019-02-02T22:00:00,-6,0.0,50000,90,2.6
2019-02-02T22:30:00,-6,0.0,50000,70,6.2
2019-02-02T23:00:00,-6,0.0,50000,80,3.6
2019-02-02T23:30:00,-6,0.0,50000,70,4.6
2019-02-03T00:00:00,-6,0.0,50000,90,3.1
2019-02-03T00:30:00,-6,0.0,50000,110,4.1
2019-02-03T01:00:00,-6,0.0,50000,110,4.1
2019-02-03T01:30:00,-7,0.0,50000,90,4.6
2019-02-03T02:30:00,-8,0.0,50000,0,1.0
2019-02-03T03:30:00,-7,0.0,50000,110,3.1
2019-02-03T04:30:00,-8,0.0,50000,90,4.1
2019-02-03T05:00:00,-8,0.0,50000,130,3.6
2019-02-03T06:00:00,-8,0.0,50000,130,3.1
2019-02-03T06:30:00,-9,0.0,50000,100,2.6
2019-02-03T07:00:00,-9,0.0,50000,120,2.1
2019-02-03T07:30:00,-10,0.0,50000,130,3.6
2019-02-03T08:00:00,-10,0.0,50000,140,3.6
2019-02-03T08:30:00,-9,0.0,50000,130,4.6
2019-02-03T09:00:00,-10,0.0,50000,130,4.1
2019-02-03T09:30:00,-8,0.0,50000,120,4.6
2019-02-03T10:00:00,-8,0.0,50000,120,3.6
2019-02-03T10:30:00,-8,0.0,50000,120,3.1
2019-02-03T11:00:00,-7,0.0,43522,110,3.6
2019-02-03T11:30:00,-7,0.0,43522,110,3.6
2019-02-03T12:00:00,-7,0.0,48166,110,3.6
2019-02-03T12:30:00,-8,0.0,48166,120,3.6
2019-02-03T13:00:00,-8,0.0,50000,120,3.1
2019-02-03T13:30:00,-7,0.0,50000,130,3.1
2019-02-03T14:00:00,-7,0.0,50000,110,5.1
2019-02-03T14:30:00,-7,0.0,50000,110,3.6
2019-02-03T15:00:00,-7,0.0,50000,120,3.1
2019-02-03T15:30:00,-7,0.0,50000,110,3.6
2019-02-03T16:00:00,-7,0.0,50000,110,4.1
2019-02-03T16:30:00,-7,0.0,50000,110,3.1
2019-02-03T17:00:00,-8,0.0,50000,110,4.1
2019-02-03T17:30:00,-8,0.0,50000,110,3.6
2019-02-03T18:00:00,-8,0.0,50000,110,4.1
2019-02-03T18:30:00,-8,0.0,50000,110,4.1
2019-02-03T19:00:00,-8,0.0,36547,110,4.1
2019-02-03T19:30:00,-8,0.0,36547,100,4.6
2019-02-03T20:00:00,-8,0.0,50000,110,4.1
2019-02-03T20:30:00,-8,0.0,50000,120,3.6
2019-02-03T21:00:00,-8,0.14,11041,110,3.6
2019-02-03T21:30:00,-8,0.14,11041,100,3.1
2019-02-03T22:00:00,-8,0.35,6669,120,3.6
2019-02-03T22:30:00,-8,0.35,6669,110,4.1
2019-02-03T23:00:00,-8,0.0,15359,120,3.1
2019-02-03T23:30:00,-8,0.0,15359,120,3.6
2019-02-04T00:00:00,-8,0.0,50000,120,3.6
2019-02-04T00:30:00,-8,0.0,50000,120,3.1
2019-02-04T01:00:00,-8,0.0,50000,110,3.6
2019-02-04T02:00:00,-8,0.0,4869,120,3.1
2019-02-04T03:00:00,-7,0.0,50000,120,3.1
2019-02-04T03:30:00,-7,0.0,50000,120,3.1
2019-02-04T04:00:00,-7,0.0,50000,110,3.1
2019-02-04T04:30:00,-7,0.0,50000,130,3.1
2019-02-04T05:00:00,-7,0.0,50000,130,2.6
2019-02-04T05:30:00,-7,0.0,50000,130,3.6
2019-02-04T06:00:00,-8,0.02,50000,120,3.6
2019-02-04T06:30:00,-8,0.02,50000,130,3.6
2019-02-04T07:00:00,-9,0.03,48167,130,3.6
2019-02-04T07:30:00,-9,0.03,48167,0,1.0
2019-02-04T08:00:00,-9,0.0,33238,110,2.6
2019-02-04T08:30:00,-10,0.0,33238,70,1.5
2019-02-04T09:00:00,-10,0.1,26965,120,2.1
2019-02-04T09:30:00,-11,0.1,26965,150,2.6
2019-02-04T10:00:00,-9,0.0,31644,80,2.1
2019-02-04T10:30:00,-8,0.0,31644,100,1.5
2019-02-04T11:00:00,-6,0.0,33282,100,1.0
2019-02-04T11:30:00,-5,0.0,33282,70,2.1
2019-02-04T12:00:00,-4,0.0,32136,120,1.5
2019-02-04T12:30:00,-5,0.0,32136,110,2.1
2019-02-04T13:00:00,-6,0.0,32191,0,1.0
2019-02-04T13:30:00,-5,0.0,32191,90,2.1
2019-02-04T14:00:00,-6,0.0,35573,0,1.5
2019-02-04T14:30:00,-6,0.0,35573,110,1.0
2019-02-04T15:00:00,-9,0.0,18066,110,1.5
2019-02-04T15:30:00,-10,0.0,18066,110,1.5
2019-02-04T16:00:00,-11,0.11,29487,100,2.1
2019-02-04T16:30:00,-12,0.11,29487,120,2.1
2019-02-04T17:00:00,-12,0.0,44249,110,2.1
2019-02-04T17:30:00,-11,0.0,44249,60,1.5
2019-02-04T18:00:00,-11,0.0,9686,90,2.1
2019-02-04T18:30:00,-13,0.0,9686,70,2.6
2019-02-04T19:00:00,-12,0.0,50000,140,4.6
2019-02-04T19:30:00,-12,0.0,50000,120,2.6
2019-02-04T20:00:00,-12,0.0,18343,80,2.1
2019-02-04T20:30:00,-13,0.0,18343,80,3.1
2019-02-04T21:00:00,-12,0.0,50000,120,3.6
2019-02-04T21:30:00,-14,0.0,50000,70,1.5
2019-02-04T22:00:00,-11,0.0,48378,90,2.1
2019-02-04T22:30:00,-13,0.0,48378,100,2.1
2019-02-04T23:00:00,-14,0.0,45027,50,2.1
2019-02-04T23:30:00,-13,0.0,45027,70,1.5
2019-02-05T00:00:00,-15,0.0,21909,70,1.5
2019-02-05T00:30:00,-14,0.0,21909,80,2.1
2019-02-05T01:00:00,-15,0.0,31215,0,1.5
2019-02-05T03:30:00,-16,0.0,50000,70,2.6
2019-02-05T04:30:00,-16,0.0,50000,110,3.1
2019-02-05T05:00:00,-16,0.0,50000,110,3.1
2019-02-05T05:30:00,-16,0.0,50000,90,2.6
2019-02-05T06:00:00,-17,0.0,50000,80,3.1
2019-02-05T06:30:00,-16,0.0,50000,90,2.6
2019-02-05T07:00:00,-16,0.0,50000,130,3.6
2019-02-05T07:30:00,-16,0.0,50000,110,2.6
2019-02-05T08:00:00,-17,0.0,50000,120,3.6
2019-02-05T08:30:00,-17,0.0,50000,110,3.6
2019-02-05T09:00:00,-16,0.0,50000,110,4.1
2019-02-05T09:30:00,-16,0.0,50000,110,4.6
2019-02-05T10:00:00,-15,0.0,49132,110,4.6
2019-02-05T10:30:00,-14,0.0,49132,110,4.1
2019-02-05T11:00:00,-14,0.0,50000,100,4.1
2019-02-05T11:30:00,-14,0.0,50000,110,3.6
2019-02-05T12:00:00,-12,0.0,50000,120,3.6
2019-02-05T12:30:00,-12,0.0,50000,100,3.1
2019-02-05T13:00:00,-11,0.0,47851,100,4.1
2019-02-05T13:30:00,-11,0.0,47851,120,3.6
2019-02-05T14:00:00,-10,0.0,50000,120,3.6
2019-02-05T14:30:00,-10,0.0,50000,120,3.1
2019-02-05T15:00:00,-9,0.0,50000,110,4.1
2019-02-05T15:30:00,-9,0.0,50000,100,5.7
2019-02-05T16:00:00,-9,0.0,50000,130,3.1
2019-02-05T16:30:00,-9,0.0,50000,90,2.6
2019-02-05T17:00:00,-9,0.0,50000,90,3.1
2019-02-05T17:30:00,-10,0.0,50000,120,2.1
2019-02-05T18:00:00,-10,0.0,50000,100,3.6
2019-02-05T18:30:00,-10,0.0,50000,120,3.1
2019-02-05T19:00:00,-9,0.0,50000,110,3.1
2019-02-05T19:30:00,-9,0.0,50000,110,3.1
2019-02-05T20:00:00,-10,0.0,50000,90,2.6
2019-02-05T20:30:00,-9,0.0,50000,110,4.1
2019-02-05T21:00:00,-9,0.0,50000,110,3.6
2019-02-05T21:30:00,-10,0.0,50000,90,3.6
2019-02-05T22:00:00,-9,0.01,50000,120,3.6
2019-02-05T22:30:00,-10,0.01,50000,110,3.1
2019-02-05T23:00:00,-11,0.04,50000,100,3.1
2019-02-05T23:30:00,-11,0.04,50000,90,3.6
2019-02-06T00:00:00,-11,0.05,50000,90,3.1
2019-02-06T01:00:00,-11,0.01,50000,100,4.1
2019-02-06T02:00:00,-12,0.0,50000,90,3.1
2019-02-06T03:00:00,-13,0.0,50000,100,3.6
2019-02-06T04:00:00,-12,0.0,50000,120,4.1
2019-02-06T04:30:00,-12,0.0,50000,110,3.6
2019-02-06T05:00:00,-12,0.0,50000,110,2.6
2019-02-06T05:30:00,-12,0.0,50000,100,2.6
2019-02-06T06:00:00,-12,0.0,50000,110,3.1
2019-02-06T06:30:00,-12,0.0,50000,110,3.6
2019-02-06T07:00:00,-12,0.0,50000,120,4.1
2019-02-06T07:30:00,-12,0.0,50000,130,4.6
2019-02-06T08:00:00,-14,0.0,50000,90,3.1
2019-02-06T08:30:00,-12,0.0,50000,120,4.6
2019-02-06T09:00:00,-12,0.0,50000,120,3.6
2019-02-06T09:30:00,-11,0.0,50000,120,3.6
2019-02-06T10:00:00,-11,0.0,50000,80,2.1
2019-02-06T10:30:00,-10,0.0,50000,110,3.6
2019-02-06T11:00:00,-9,0.0,50000,130,3.1
2019-02-06T11:30:00,-9,0.0,50000,100,2.1
2019-02-06T12:00:00,-9,0.0,50000,70,2.1
2019-02-06T12:30:00,-8,0.0,50000,80,1.5
2019-02-06T13:00:00,-7,0.0,50000,0,1.0
2019-02-06T13:30:00,-6,0.0,50000,100,3.6
2019-02-06T14:00:00,-6,0.0,50000,100,3.1
2019-02-06T14:30:00,-6,0.0,50000,90,4.6
2019-02-06T15:00:00,-5,0.0,50000,80,3.1
2019-02-06T15:30:00,-3,0.0,50000,90,3.6
2019-02-06T16:00:00,-2,0.0,50000,70,2.6
2019-02-06T16:30:00,-1,0.0,50000,100,3.1
2019-02-06T17:00:00,-1,0.0,50000,0,1.5
2019-02-06T17:30:00,0,0.0,50000,100,2.6
2019-02-06T18:00:00,0,0.0,50000,120,2.1
2019-02-06T18:30:00,-1,0.0,50000,90,1.5
2019-02-06T19:00:00,0,0.04,9617,110,2.1
2019-02-06T19:30:00,-1,0.04,9617,0,1.0
2019-02-06T20:00:00,-2,0.32,20682,0,1.5
2019-02-06T20:30:00,-2,0.32,20682,0,1.0
2019-02-06T21:00:00,-3,0.12,27223,110,2.1
2019-02-06T21:30:00,-3,0.12,27223,0,1.0
2019-02-06T22:00:00,-3,0.0,50000,140,1.5
2019-02-06T22:30:00,-2,0.0,50000,0,1.5
2019-02-06T23:00:00,-2,0.03,36125,0,1.0
2019-02-06T23:30:00,-2,0.03,36125,120,1.5
2019-02-07T00:00:00,-2,0.0,27124,0,1.0
2019-02-07T01:00:00,-2,0.07,50000,90,2.1
2019-02-07T02:00:00,-1,0.0,50000,0,1.5
2019-02-07T03:00:00,2,0.0,50000,0,2.1
2019-02-07T04:00:00,3,0.0,50000,210,3.1
2019-02-07T04:30:00,3,0.0,50000,240,5.7
